"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-01","0","31","11","-21","21","6.1","0.62","40","5101","2.03","28.4","7.0","18.1","-4.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-02","0","28","5","-17","24","6.5","0.37","42","6531","1.34","18.5","13.9","24.9","2.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-03","0","24","1","-24","22","2.3","0.21","82","7570","0.27","3.1","31.5","44.6","18.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-04","0","0","0","22","0","0.0","1.40","75","8106","2.73","0.0","47.1","60.2","34.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-05","6","0","0","35","0","0.0","1.78","91","8456","5.08","0.0","53.9","66.0","41.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-06","47","0","0","34","0","0.0","0.41","91","8589","1.76","0.0","61.8","77.3","46.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-07","161","0","0","37","0","0.0","0.55","96","70","1.30","0.0","66.6","82.0","51.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-08","249","0","0","37","0","0.0","0.14","96","149","0.37","0.0","65.2","82.7","47.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-09","301","0","0","30","0","0.0","1.62","96","378","4.62","0.0","59.1","75.1","43.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-10","301","0","0","16","0","0.0","0.16","79","948","0.27","0.0","46.6","64.0","29.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-11","301","21","5","-19","17","5.5","0.46","72","2137","2.03","20.2","23.8","35.6","12.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1978-12","301","31","5","-34","17","7.4","0.44","42","3692","1.25","20.2","13.4","25.5","1.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-01","0",,"7","-38",,"2.5","0.18","35","5575","0.43","9.2","2.0","14.9","-11.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-02","0","28","4","-25","17","2.0","0.21","46","7007","0.51","5.9","13.9","29.0","-1.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-03","0","17","2","-13","22","5.3","0.32","68","8022","0.93","8.5","32.3","44.9","19.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-04","0","3","1","13","2","1.5","0.45","82","8700","1.05","2.1","41.8","56.4","27.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-05","7","0","0","24","0","0.0","0.28","89","9103","1.12","0.0","51.8","67.6","36.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-06","64","0","0","31","0","0.0","0.61","100","9212","1.06","0.0","63.0","80.4","45.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-07","195","0","0","45","0","0.0","0.32","99","15","0.77","0.0","68.7","87.1","50.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-08","272","0","0","41","0","0.0","0.28","92","53","0.72","0.0","66.3","83.2","49.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-09","290","0","0","25","0","0.0","0.03","93","213","0.07","0.0","60.2","81.0","39.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-10","290",,,"16",,,"0.21","83","712","0.64",,"48.9","66.6","31.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-11","290","12","3","-1","2","1.6","0.08","64","1771","0.23","4.1","29.7","44.1","15.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1979-12","290","7","2","-32","3","2.3","0.17","67","2805","0.30","3.8","28.8","47.9","9.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-01","0","26","4","-31","12","5.7","0.25","53","4336","0.99","16.2","14.1","27.9","0.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-02","0","14","4","-19","6","3.0","0.31","64","5483","0.97","10.7","25.4","37.5","13.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-03","0","15","5","-13","6","5.0","0.30","63","6549","1.04","12.1","30.6","43.1","18.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-04","2","0","2","21","0","9.0","0.16","87","7026","0.53","11.0","49.2","65.1","33.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-05","21","0","0","31","0","0.0","0.90","93","7278","2.47","0.0","57.5","73.3","41.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-06","72","0","0","39","0","0.0","1.10","93","7388","2.12","0.0","63.0","78.3","47.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-07","241","0","0","44","0","0.0","0.20","101","8","0.52","0.0","70.2","89.2","51.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-08","290","0","0","35","0","0.0","1.47","94","111","1.78","0.0","63.3","79.8","46.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-09","306","0","0","29","0","0.0","0.21","96","340","0.88","0.0","57.5","75.4","39.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-10","307","6","3","18","8","8.0","0.98","89","927","2.04","14.0","46.1","62.8","29.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-11","307","1","1","10","2","2.1","0.15","74","1730","0.23","2.1","38.2","52.0","24.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1980-12","307","20","4","-10","5","3.7","0.39","67","2939","0.88","11.1","26.0","37.2","14.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-01","0","2","1","4","2","1.5","0.11","67","3934","0.17","2.3","32.9","48.1","17.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-02","0","8","2","-23","2","1.2","0.12","71","4898","0.27","3.3","29.4","43.1","15.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-03","0","2","0","11","1","0.8","0.33","68","5602","0.79","1.6","40.0","55.3","24.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-04","0","0","0","19","0","0.0","0.15","85","6083","0.25","0.0","48.5","64.3","32.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-05","2","0","0","29","0","0.0","1.82","90","6444","6.57","0.0","53.4","65.1","41.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-06","16","0","0","36","0","0.0","0.50","92","6595","2.29","0.0","60.4","74.5","46.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-07","153","0","0","41","0","0.0","1.18","102","16","2.03","0.0","69.0","87.2","50.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-08","281","0","0","39","0","0.0","0.36","95","20","0.70","0.0","69.3","88.1","50.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-09","295","0","0","33","0","0.0","0.20","94","194","0.21","0.0","59.4","78.4","40.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-10","295",,,"15",,,"0.34","76","832","1.11",,"42.3","57.1","27.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-11","295",,,"0",,,"0.39","72","1652","0.47",,"37.6","53.3","21.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1981-12","295","19",,"-16","3",,"0.20","63","2868","0.44",,"24.8","36.4","13.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-01","0","31","7","-33","10","2.9","0.20","50","4446","0.75","14.0","8.8","23.3","-5.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-02","0","12","2","-28","3","2.3","0.11","74","5578","0.22","4.5","22.9","36.9","9.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-03","0","15","7","-3","14","9.0","0.70","64","6587","2.28","22.1","31.2","43.2","19.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-04","0","6","4","11","4","4.4","0.30","80","7303","1.27","9.3","40.4","54.8","26.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-05","1","0","0","27","0","0.0","0.51","85","7701","2.27","0.0","51.1","64.6","37.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-06","34","0","0","27","0","0.0","1.43","89","7885","3.46","0.0","59.8","72.5","47.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-07","129",,"0","36",,"0.0","0.40","94","40","1.44","0.0","66.9","82.7","51.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-08","286","0","0","41","0","0.0","0.12","99","63","0.19","0.0","69.3","87.7","50.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-09","310","1","0","27","6","0.0","0.93","95","360","1.83","0.0","55.9","72.7","39.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-10","310","0","0","18","0","0.0","0.45","78","938","1.13","0.0","45.1","61.0","29.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-11","310",,,"3",,,,"61","1964",,,"29.7","41.7","17.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1982-12","310","31","3","-9","6","3.5","0.25","49","3246","0.86","10.2","23.6","35.3","11.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-01","0","10","0","2","4","0.7","0.09","58","4326","0.17","1.2","30.1","43.1","17.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-02","0","0","0","0","0","0.3","0.13","69","5183","0.19","0.3","34.4","50.4","18.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-03","0","3","2","12","2","1.5","0.16","73","5984","0.51","3.3","38.0","51.7","24.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-04","0","2","0","10","1","0.5","0.05","81","6654","0.11","1.0","42.7","58.4","26.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-05","7","2","2","22","9","9.0","1.00","88","7076","2.07","10.5","51.6","65.5","37.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-06","39","0","0","32","0","0.0","0.23","89","7221","1.33","0.0","61.2","76.4","46.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-07","196","0","0","41","0","0.0","0.45","100","40","1.46","0.0","68.9","85.9","51.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-08","483","0","0","48","0","0.0","0.38","102","45","0.86","0.0","74.1","91.6","56.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-09","520","1","1","22","6","6.1","1.17","101","313","1.97","6.1","56.3","72.4","40.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-10","520","0","0","28","0","0.0","0.39","78","807","1.20","0.0","47.4","61.2","33.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-11","520","9","2","-5","4","3.5","0.34","72","1671","0.98","5.0","35.0","47.2","22.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1983-12","520","31","5","-47","9","3.0","0.21","39","3461","0.77","12.4","3.2","16.3","-10.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-01","0","14","2","-20","5","3.0","0.15","60","4482","0.41","7.5","28.1","37.4","18.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-02","0",,"1","16",,"1.8","0.42","65","5330","0.71","2.8","35.8","47.9","23.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-03","0",,,"10",,,"0.14","65","6176","0.60",,"37.7","49.7","25.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-04","0","3","2","20","5","3.0","0.43","82","6752","1.40","5.0","43.6","57.6","29.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-05","16",,"0","25",,"0.0","0.11","93","7110","0.53","0.0","53.2","69.0","37.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-06","66","0","0","32","0","0.0","0.40","102","7268","1.46","0.0","61.4","76.3","46.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-07","227","0","0","45","0","0.0","0.26","98","7","0.33","0.0","70.9","89.3","52.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-08","430","0","0","40","0","0.0","0.29","99","14","0.87","0.0","72.3","90.3","54.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-09","450","3","1","20","7","6.5","0.44","94","369","1.28","7.0","52.8","67.4","38.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-10","450","2","1","6","4","4.0","0.31","83","988","0.44","4.0","42.7","59.0","26.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-11","450","10","3","-6","6","3.2","0.26","63","1803","0.48","8.0","32.4","46.0","18.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1984-12","450","23","4","-22","7","4.0","0.18","56","3177","0.63","12.0","13.2","27.3","-0.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-01","0","31","1","-22","7","1.4","0.03","49","4558","0.07","4.4","17.0","28.7","5.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-02","0","16","1","-22","3","1.0","0.04","55","5771","0.06","1.0","18.4","31.9","4.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-03","0","21","6","-8","13","9.5","1.07","70","6758","2.45","23.4","33.1","47.0","19.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-04","0","0","0","17","0","0.0","0.10","83","7208","0.24","0.0","49.5","66.6","32.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-05","25","0","0","26","0","0.0","0.51","90","7420","0.94","0.0","59.0","75.3","42.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-06","68","0","0","37","0","0.0","0.56","96","7569","1.18","0.0","61.3","76.3","46.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-07","267","0","0","48","0","0.0","0.99","101","13","1.46","0.0","71.4","88.8","54.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-08","338","0","0","37","0","0.0","1.24","95","92","1.83","0.0","64.7","80.6","48.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-09","339",,"0","17",,"0.0","0.41","87","477","1.54","0.0","52.2","65.0","39.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-10","339",,"2","19",,"3.0","0.18","78","1105","0.42","4.8","44.7","61.4","28.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-11","339","22","9","-31","14","7.0","0.41","71","2341","1.17","24.8","17.1","29.0","5.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1985-12","339","31","2","-33","13","1.8","0.07","45","3642","0.20","4.4","21.7","33.2","10.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-01","0","11","2","5","3","3.2","0.29","58","4617","0.31","4.2","33.5","44.1","23.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-02","0","22","6","-16","11","5.0","0.50","61","5785","1.59","16.8","21.2","31.8","10.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-03","0",,,"20",,,"0.31","81","6376","0.85",,"44.7","60.0","29.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-04","0","2","2","0","5","3.5","0.88","83","6990","2.89","5.0","44.5","57.9","31.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-05","8",,,"27",,,"0.65","88","7370","2.54",,"52.6","68.0","37.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-06","138","0","0","39","0","0.0","0.39","99","7391","1.55","0.0","68.8","85.7","51.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-07","210","0","0","40","0","0.0","0.17","96","19","1.18","0.0","67.1","83.5","50.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-08","297","0","0","43","0","0.0","0.49","96","44","1.04","0.0","67.1","83.5","50.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-09","298","0","0","33","0","0.0","0.48","77","408","2.08","0.0","52.9","64.1","41.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-10","298","0","0","16","0","0.0","0.34","74","893","0.47","0.0","48.3","64.0","32.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-11","298","17","5","-25","7","3.5","0.27","64","1968","0.68","12.3","27.9","43.1","12.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1986-12","298","0","0","3","0","0.0","0.00","57","3044","0.00","0.0","30.3","44.8","15.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-01","0","0","0","-6","0","0.0","0.02","61","4074","0.02","0.0","28.0","42.3","13.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-02","0","5","3","-2","6","6.0","0.28","70","4894","0.31","8.0","33.4","49.4","17.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-03","0","13","5","-2","5","4.5","0.40","76","5681","1.07","10.5","37.6","50.5","24.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-04","6","0","0","15","0","0.0","0.16","89","6080","0.50","0.0","51.9","71.6","32.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-05","38","0","0","31","0","0.0","1.16","90","6261","3.33","0.0","60.2","76.4","44.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-06","126","0","0","38","0","0.0","0.69","98","6320","2.28","0.0","65.9","82.3","49.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-07",,"0","0","40","0","0.0","0.86",,,"2.80","0.0",,,"53.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-08",,"0","0","39","0","0.0","0.63","95",,"2.37","0.0","63.7","78.3","49.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-09",,"0","0","29","0","0.0","0.59","90",,"0.87","0.0","58.3","75.5","41.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-10",,"0","0","15","0","0.0","0.00","85",,"0.00","0.0","46.0","64.4","27.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-11",,"0","0","10","0","0.0","0.07","72",,"0.07","0.0","38.2","55.1","21.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1987-12",,"2","2","-6","3","2.9","0.11","64",,"0.12","4.1","28.3","43.8","12.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-01","0","23","3","-21","4","2.5","0.16","58",,"0.49","6.2","20.0","33.7","6.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-02","0","16","3","-16","9","3.5","0.20","68",,"0.61","10.9","26.7","39.4","13.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-03","0",,,"2",,,"0.32","74",,"0.39",,"39.4","55.2","23.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-04","0","3","0","12","5","0.0","0.46","81",,"1.05","0.0","46.8","63.4","30.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-05","24","0","0","28","0","0.0","0.80","93",,"2.22","0.0","58.1","74.0","42.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-06","282","0","0","38","0","0.0","0.82","105",,"1.23","0.0","72.8","91.2","54.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-07","502","0","0","42","0","0.0","0.01","100","8","0.01","0.0","71.8","89.5","54.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-08","613","0","0","37","0","0.0","0.09","95","47","0.12","0.0","67.4","86.1","48.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-09","621","0","0","31","0","0.0","1.02","94","328","2.28","0.0","55.6","70.8","40.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-10","621","1","0","16","1","0.5","0.55","81","818","0.63","0.5","49.2","65.7","32.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-11","621","13","2","2","3","3.0","0.53","72","1626","0.71","5.3","34.8","48.8","20.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1988-12","621",,,"-6",,,,"60","2641",,,"27.0","37.8","16.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-01","0","29","5","-25","15","9.5","0.55","53","3877","1.47","21.1","22.5","35.3","9.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-02","0",,"4","-29",,"4.0","0.22","50","5241","0.47","9.6","12.3","24.1","0.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-03","0",,"8","-29",,"8.5","0.48","61","6430","2.36","32.3","25.7","37.0","14.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-04","0","2","0","20","4","0.0","0.69","86","7027","2.73","0.0","44.7","57.9","31.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-05","0","0","0","27","0","0.0","0.62","87","7352","2.76","0.0","53.7","67.6","39.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-06","45","0","0","36","0","0.0","0.27","100","7491","0.94","0.0","61.9","77.4","46.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-07","265","0","0","48","0","0.0","0.37","99","4","0.90","0.0","72.0","88.3","55.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-08","354","0","0","42","0","0.0","0.98","102","58","2.08","0.0","66.1","82.1","50.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-09","362","0","0","25","0","0.0","0.24","91","307","0.51","0.0","57.0","75.2","38.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-10","363","0","0","17","0","0.0","0.49","85","902","1.31","0.0","45.3","59.9","30.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-11","363","6","2","5","4","4.1","0.34","66","1714","0.67","5.9","37.0","49.7","24.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1989-12","363","23","9","-44","18","8.5","0.39","59","2950","1.95","31.7","20.9","33.7","8.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-01","0","18","2","-5","11","3.8","0.17","55","4052","0.33","6.8","29.5","40.5","18.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-02","0","5","3","-14","4","4.0","0.11","63","4975","0.31","9.1","25.6","40.7","10.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-03","0","7","4","-9","4","2.8","0.29","73","5811","0.86","7.9","36.0","51.5","20.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-04","0","3","2","13","6","6.0","0.69","82","6361","1.85","8.2","46.0","60.1","31.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-05","0","0","0","24","0","0.0","0.46","84","6739","1.66","0.0","52.0","65.6","38.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-06","74","0","0","32","0","0.0","0.25","96","6862","0.80","0.0","63.0","78.7","47.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-07","203","0","0","45","0","0.0","0.50","102","19","0.79","0.0","68.7","85.5","51.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-08","332","0","0","45","0","0.0","0.48","98","25","1.18","0.0","69.0","85.4","52.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-09","401","0","0","29","0","0.0","0.10","93","155","0.10","0.0","63.0","82.0","43.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-10","405","1","0","20","1","0.5","0.55","87","699","0.97","0.5","46.3","63.4","29.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-11","405","0","0","2","0","0.6","0.05","75","1440","0.10","1.3","38.7","54.3","23.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1990-12","405","18","2","-39","5","1.8","0.15","63","2762","0.43","5.5","18.3","33.0","3.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-01","0","27","4","-22","8","3.6","0.22","55","4260","0.52","9.8","16.7","28.0","5.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-02","0","1","1","17","1","1.0","0.32","64","4966","0.42","1.0","39.0","54.0","24.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-03","0","4","1","4","1","1.0","0.41","68","5854","0.63","2.5","36.4","51.1","21.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-04","0","0","0","21","0","0.0","0.57","83","6478","2.93","0.0","44.2","55.9","32.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-05","0","3","1","24","2","2.0","0.25","81","6799","1.56","2.0","54.6","67.2","42.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-06","30","0","0","36","0","0.0","0.96","92","6872","5.02","0.0","63.6","77.4","49.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-07","193","0","0","46","0","0.0","0.35","95","14","0.86","0.0","69.8","85.5","54.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-08","404","0","0","45","0","0.0","0.07","98","19","0.09","0.0","71.7","89.7","53.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-09","440","0","0","26","0","0.0","1.57","99","237","3.44","0.0","58.9","74.7","43.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-10","440","7","2","-15","6","5.5","0.44","87","898","0.95","9.0","43.7","60.0","27.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-11","440","11","3","-3","6","6.0","0.48","60","1888","0.82","10.7","30.9","42.4","19.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1991-12","440","4","1","5","3","2.5","0.06","55","2876","0.06","2.5","30.8","44.2","17.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1992-01","0","1","0","-7","1","0.5","0.03","61","3910","0.03","0.5","31.6","47.6","15.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1992-02","0","0","0","9","0","0.0","0.07","74","4743","0.07","0.0","36.3","54.0","18.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1992-03","0","3","1","16","2","2.0","0.42","74","5436","0.75","2.5","42.6","58.5","26.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1992-04","2","0","0","20","0","0.0","1.04","87","5968","2.59","0.0","47.3","61.3","33.4"
